sex,age_group,disease_id_from,disease_id_to,link_strength
Male,65-75,273,211,0.0034424301815952
Male,65-75,273,286,0.0051670435251578
Male,65-75,273,295,0.0081412013217147
Male,65-75,273,297,0.0048893656952678
Male,65-75,274,12,0.0033928940803512
Male,65-75,274,123,0.0064559323053241
Male,65-75,274,275,0.0106803722751565
Male,65-75,274,286,0.0051239017472441
Male,65-75,274,365,0.003520052941782
Male,65-75,279,57,0.0026251391031416
Male,65-75,279,61,0.0026916381915137
Male,65-75,279,68,0.0025462506186292
Male,65-75,279,148,0.0104477711575982
Male,65-75,279,196,0.0138237644937453
Male,65-75,279,201,0.0046059682263801
Male,65-75,279,239,0.0141802996878894
Male,65-75,279,267,0.0037990413429059
Male,65-75,279,269,0.0059616048555485
Male,65-75,279,271,0.0027341763267473
Male,65-75,279,338359,0.0026468007380914
Male,65-75,282,12,0.0061293750495578
Male,65-75,282,41,0.0022821667107039
Male,65-75,282,68,0.0022118292368832
Male,65-75,282,78,0.0022538246879636
Male,65-75,282,96,0.0032955402105042
Male,65-75,282,150,0.0113827361665633
Male,65-75,282,166,0.0148156646564223
Male,65-75,282,234,0.019402284660948
Male,65-75,282,266,0.0098772138881415
Male,65-75,282,268,0.0066251947572663
Male,65-75,282,274,0.0064337534101062
Male,65-75,282,279,0.0058480475982085
Male,65-75,282,312,0.0024089748874943
Male,65-75,284,126,0.0029305314859293
Male,65-75,284,148,0.0079344677648617
Male,65-75,284,191,0.0012643141741963
Male,65-75,284,279,0.0039052281833587
Male,65-75,284,285,0.0084808654703491
Male,65-75,284,286,0.003352481481511
Male,65-75,284,299,0.0090122507422606
Male,65-75,284,309,0.0018277907981468
Male,65-75,284,371,0.0080622330714494
Male,65-75,284,287288,0.0020836238515574
Male,65-75,285,183,0.0050912795568999
Male,65-75,285,284,0.0090037420588739
Male,65-75,285,287,0.0061461056714577
Male,65-75,285,293,0.0014633620293847
Male,65-75,285,299,0.0060801374361846
Male,65-75,285,371,0.0026895218372861
Male,65-75,287,32,0.0239265135656957
Male,65-75,287,61,0.0015130431242848
Male,65-75,287,146,0.0097257610199024
Male,65-75,287,148,0.0098059272795916
Male,65-75,287,164,0.0135588199551593
Male,65-75,287,184,0.0015769648249227
Male,65-75,287,234,0.0078634499340097
Male,65-75,287,284,0.0102136139121786
Male,65-75,287,285,0.0088134829618011
Male,65-75,287,286,0.0021894221823731
Male,65-75,287,288,0.049301756886241
Male,65-75,287,289,0.0016115793715502
Male,65-75,287,305,0.0027082133565896
Male,65-75,287,306,0.0026060785030618
Male,65-75,287,361,0.0014535600015231
Male,65-75,287,371,0.003693923996115
Male,65-75,288,148,0.0111690362813548
Male,65-75,288,151,0.0018109802358879
Male,65-75,288,158,0.0015990513200808
Male,65-75,288,189,0.0061494651896376
Male,65-75,288,222,0.0066243453616987
Male,65-75,288,284,0.0105950991005057
Male,65-75,288,285,0.0074125589579054
Male,65-75,288,287,0.0191872999613233
Male,65-75,288,297,0.0031278065623739
Male,65-75,288,299,0.0070885442914086
Male,65-75,288,306,0.0025304819839749
Male,65-75,288,352,0.0010319119879141
Male,65-75,288,371,0.0032772987550106
Male,65-75,290,42,0.003079603877689
Male,65-75,290,47,0.0047598211054922
Male,65-75,290,56,0.0059862440442272
Male,65-75,290,150,0.0136992655744795
Male,65-75,290,269,0.0056173589620441
Male,65-75,290,345,0.0072347115559394
Male,65-75,292,45,0.0051139689396751
Male,65-75,292,279,0.0059318347612195
Male,65-75,292,285,0.0385225368400696
Male,65-75,292,293,0.0028233497872541
Male,65-75,292,299,0.0110445274946186
Male,65-75,292,323,0.0019968429247698
Male,65-75,295,39,0.0099558993030286
Male,65-75,295,42,0.0053155844505048
Male,65-75,295,97,0.0035849252659295
Male,65-75,295,115,0.0049127208543114
Male,65-75,295,123,0.0064464756480127
Male,65-75,295,151,0.0051262971720573
Male,65-75,295,158,0.003476513236978
Male,65-75,295,201,0.0065505798979031
Male,65-75,295,206,0.0052413682106878
Male,65-75,295,226,0.0149173536758476
Male,65-75,295,264,0.0036981597482972
Male,65-75,295,270,0.0034087189073739
Male,65-75,295,297,0.004913610273549
Male,65-75,295,299,0.0149045495344328
Male,65-75,297,159,0.0098213464038998
Male,65-75,297,217,0.0054752403257577
Male,65-75,297,273,0.0101844104806395
Male,65-75,297,338364,0.0078117482613107
Male,65-75,299,145,0.0035980587959293
Male,65-75,299,148,0.0087156504580791
Male,65-75,299,284,0.0108391659215346
Male,65-75,299,285,0.0090233488245896
Male,65-75,299,287,0.0080101773360245
Male,65-75,299,288,0.0127402370667371
Male,65-75,299,295,0.0031813323385427
Male,65-75,299,303,0.0048601291842851
Male,65-75,299,312,0.0021735286526208
Male,65-75,300,61,0.0036715879745083
Male,65-75,300,207,0.0071547068268314
Male,65-75,300,244,0.0085853431299386
Male,65-75,300,270,0.003489894680305
Male,65-75,300,275,0.0049695918005484
Male,65-75,300,276,0.0036055609542241
Male,65-75,300,287,0.0141944286855394
Male,65-75,300,292,0.0075648012255824
Male,65-75,300,309,0.0056069065960967
Male,65-75,300,330,0.0035441541701431
Male,65-75,303,25,0.0033575798199348
Male,65-75,303,80,0.0050720488137035
Male,65-75,303,101,0.009162405066652
Male,65-75,303,150,0.0131002999787021
Male,65-75,303,305,0.0048978734227986
Male,65-75,303,359,0.0063193250215638
Male,65-75,303,371,0.0098245943179562
Male,65-75,324,142,0.0035274673474609
Male,65-75,324,145,0.0153086269542502
Male,65-75,324,164,0.0237572234556823
Male,65-75,324,190,0.0086148828602972
Male,65-75,324,192,0.0161442070259917
Male,65-75,324,266,0.0109555413356754
Male,65-75,324,323,0.0056313429866644
Male,65-75,324,361,0.0036375598660035
Male,65-75,338,174,0.0038563966333211
Male,65-75,338,339,0.0082501701445327
Male,65-75,338,341,0.0061735018044648
Male,65-75,338,361,0.0045344583713019
Male,65-75,338,364,0.0141122876959545
Male,65-75,339,12,0.003952539453727
Male,65-75,339,52,0.0078113522465888
Male,65-75,339,112,0.0109376555423492
Male,65-75,339,137,0.0074296225630464
Male,65-75,339,317,0.0049409905305223
Male,65-75,341,78,0.0120608144480605
Male,65-75,341,113,0.0136702499200812
Male,65-75,341,138,0.0056675239527907
Male,65-75,341,143,0.0054714707707086
Male,65-75,341,153,0.0109765033774088
Male,65-75,341,157,0.0028324031159992
Male,65-75,341,205,0.0098832064024127
Male,65-75,341,290,0.0132011647148697
Male,65-75,341,352,0.0029198809180039
Male,65-75,345,290,0.023741147876163
Male,65-75,345,317,0.0095767398752484
Male,65-75,345,339,0.0114939785346681
Male,65-75,345,350,0.0087282292596711
Male,65-75,350,66,0.0026310272800235
Male,65-75,350,290,0.0383640736157822
Male,65-75,350,317,0.0046748457646804
Male,65-75,350,368,0.0025433947420168
Male,65-75,353,11,0.0038950729935167
Male,65-75,353,188,0.0042295196329615
Male,65-75,353,290,0.0440164303099468
Male,65-75,353,309,0.0060061406794898
Male,65-75,353,317,0.0152479266887276
Male,65-75,353,362,0.003004062858178
Male,65-75,353,371,0.0081489324553761
Male,65-75,359,213,0.0041252387225229
Male,65-75,359,232,0.004125460883465
Male,65-75,359,270,0.0041647696369052
Male,65-75,359,317,0.005741727741134
Male,65-75,359,342,0.0064820105532121
Male,65-75,359,346,0.0064650918653829
Male,65-75,359,368,0.0042493248854577
Male,65-75,360,74,0.0103685518202419
Male,65-75,360,112,0.0092922446364245
Male,65-75,360,184,0.0026155322335008
Male,65-75,360,267,0.0051064936786611
Male,65-75,360,290,0.0529693049326929
Male,65-75,360,351,0.0053773698638511
Male,65-75,364,22,0.0015089126667602
Male,65-75,364,153,0.0028300033837365
Male,65-75,364,158,0.0018661326903278
Male,65-75,364,249,0.0031334075147772
Male,65-75,364,360,0.0028505794119624
Male,65-75,364,362,0.0011495950675334
Male,65-75,371,177,0.006334976516367
Male,65-75,371,188,0.0044596375906613
Male,65-75,371,242,0.0046501982518542
Male,65-75,371,288,0.0166832051179391
Male,65-75,371,100353,0.0047024000337285
Male,65-75,162163,46,0.0201355894390301
Male,65-75,162163,164,0.0444558573201142
Male,65-75,162163,166,0.0227321534466204
Male,65-75,162163,240,0.0160084598756336
Male,65-75,162163,241,0.0057975345199682
Male,65-75,162164,86,0.0037299809286323
Male,65-75,162164,95,0.0063459354480619
Male,65-75,162164,161,0.0037144349234457
Male,65-75,162164,166,0.0156753023411959
Male,65-75,162164,226,0.0153606034291927
Male,65-75,162164,233,0.0051662848559974
Male,65-75,162164,274,0.0065286175368987
Male,65-75,338364,59,0.0024589399813559
Male,65-75,338364,74,0.0066150129353758
Male,65-75,338364,143,0.0045893687962673
Male,65-75,338364,153,0.0064880858075243
Male,65-75,338364,217,0.0048217319319785
Male,65-75,338364,339,0.0124785343820617
Male,65-75,338364,368,0.0048856384152432
Female,76+,5,112,0.0166286192846084
Female,76+,5,132,0.0330295688089991
Female,76+,5,288,0.0310493520727854
Female,76+,5,305,0.0168255467877995
Female,76+,13,101,0.0191252568509438
Female,76+,13,137,0.0206935028610983
Female,76+,13,139,0.0294247911969913
Female,76+,13,214,0.0201243041532165
Female,76+,13,219,0.0207887695302911
Female,76+,13,272,0.0288817076882964
Female,76+,18,20,0.0405641762817391
Female,76+,18,100,0.0265542310948395
Female,76+,18,148,0.0225758781554016
Female,76+,18,171,0.028012397070561
Female,76+,20,145,0.0152257991762294
Female,76+,20,150,0.0154357220690718
Female,76+,20,266,0.0225586913979907
Female,76+,20,272,0.0236166711759526
Female,76+,23,274,0.0130376098728875
Female,76+,23,300,0.0129473282280854
Female,76+,28,168,0.0341732342621676
Female,76+,28,205,0.0127213799358789
Female,76+,28,209,0.0087923268310109
Female,76+,28,223,0.008738799236593
Female,76+,29,113,0.0171758327746466
Female,76+,29,234,0.0335769079667396
Female,76+,29,259,0.0174077610789872
Female,76+,35,39,0.0159915753131683
Female,76+,35,183,0.0468279831042012
Female,76+,35,205,0.0323026243386896
Female,76+,35,305,0.0161930215928981
Female,76+,43,174,0.0042501496223419
Female,76+,46,150,0.0099184627405173
Female,76+,46,273,0.0107084046366862
Female,76+,56,197,0.0174218700649529
Female,76+,56,209,0.017522576211489
Female,76+,71,73,0.0206364976920995
Female,76+,71,234,0.0228944460131191
Female,76+,72,100,0.0272134877699492
Female,76+,72,110,0.0123710544905349
Female,76+,72,162,0.0124063621822011
Female,76+,72,357,0.0125684327237918
Female,76+,73,71,0.0401303960711657
Female,76+,73,181,0.0493741123556493
Female,76+,73,259,0.0261055327049759
Female,76+,73,272,0.0232404004579045
Female,76+,77,95,0.0261537393629853
Female,76+,77,135,0.0265874284072087
Female,76+,77,168,0.0558153997187588
Female,76+,77,209,0.0130997228731546
Female,76+,93,239,0.0210312932488048
Female,76+,95,73,0.0278108199770591
Female,76+,95,116,0.013670491789611
Female,76+,95,223,0.0139133735023037
Female,76+,99,353,0.0289545381136218
Female,76+,100,56,0.0063213346617976
Female,76+,101,339,0.0312384522958273
Female,76+,108,2,0.0272130261261559
Female,76+,108,99,0.0669446972481426
Female,76+,108,139,0.0280916632101263
Female,76+,108,272,0.0279240681136548
Female,76+,108,348,0.028796948896259
Female,76+,110,101,0.0150579772005216
Female,76+,110,119,0.0226329751346282
Female,76+,110,171,0.0366935221244291
Female,76+,112,173,0.0208711465431438
Female,76+,113,360,0.0239021767632251
Female,76+,114,56,0.0025849772287907
Female,76+,114,130,0.0127447595022861
Female,76+,116,305,0.0142858806922821
Female,76+,117,18,0.0150418733313106
Female,76+,117,165,0.0158011728410713
Female,76+,117,287,0.0214771980112019
Female,76+,117,288,0.021123706926872
Female,76+,119,120,0.0177871996514674
Female,76+,119,132,0.0137324403017462
Female,76+,119,274,0.0072081313041024
Female,76+,120,23,0.0112518801952224
Female,76+,120,117,0.0232976377723936
Female,76+,120,119,0.02743609884974
Female,76+,120,122,0.0111155691303309
Female,76+,120,208,0.0157868783325529
Female,76+,120,266,0.0207512461927571
Female,76+,120,341,0.0107835205025688
Female,76+,122,117,0.0222118101100452
Female,76+,122,119,0.0319790476275423
Female,76+,122,164,0.0479634830458895
Female,76+,122,345,0.0293836624895749
Female,76+,123,119,0.0281420217071374
Female,76+,123,132,0.0297773343524135
Female,76+,124,77,0.0062764777140123
Female,76+,124,120,0.0119061300823929
Female,76+,124,145,0.013019150950014
Female,76+,124,150,0.0103597725536999
Female,76+,124,300,0.0089011029435662
Female,76+,126,130,0.0472950876463539
Female,76+,126,131,0.0281146370848419
Female,76+,126,269,0.0292362656762377
Female,76+,126,291,0.0209364000069338
Female,76+,127,29,0.0164177833089694
Female,76+,127,101,0.0156369031634069
Female,76+,127,130,0.044331088283105
Female,76+,127,135,0.0163268349164317
Female,76+,130,126,0.0047760014560852
Female,76+,130,181,0.0113916615973868
Female,76+,131,20,0.0083414638483132
Female,76+,131,223,0.0088284209542824
Female,76+,132,77,0.0095121753597117
Female,76+,132,182,0.0189941576131552
Female,76+,132,290,0.0237063432281369
Female,76+,137,290,0.0227207053194037
Female,76+,139,127,0.0115978381349215
Female,76+,139,182,0.0108244266222736
Female,76+,139,189,0.017836419785119
Female,76+,145,119,0.035321412780062
Female,76+,148,239,0.0175201684005807
Female,76+,148,166167,0.0076915666583539
Female,76+,150,73,0.0139117989191598
Female,76+,150,122,0.0146566248440226
Female,76+,150,357,0.0145078121808356
Female,76+,153,272,0.0273826625962089
Female,76+,159,153,0.0137837368137097
Female,76+,159,226,0.0248989850026953
Female,76+,159,234,0.0255778082081924
Female,76+,159,348,0.0129908609822704
Female,76+,162,72,0.0160764007538937
Female,76+,162,159,0.0160112079646344
Female,76+,162,166,0.0444287091084063
Female,76+,162,171,0.0296728874718945
Female,76+,163,162,0.0134567587488841
Female,76+,163,164,0.0467011342333281
Female,76+,163,166,0.0320371563520795
Female,76+,163,181,0.0190979628013557
Female,76+,163,226,0.0179310078474503
Female,76+,164,93,0.0078032470821693
Female,76+,164,150,0.0066631428691249
Female,76+,164,162,0.0044564942176892
Female,76+,164,189,0.0077921229073429
Female,76+,164,214,0.0048360910036257
Female,76+,164,303,0.0053374083490898
Female,76+,165,199,0.0221617254713781
Female,76+,165,342,0.0333619948369534
Female,76+,166,71,0.0051385868277073
Female,76+,166,167,0.0257431378089646
Female,76+,166,181,0.0117998448211908
Female,76+,166,220,0.0038344684656843
Female,76+,166,234,0.0149015151640818
Female,76+,166,235,0.009692490025966
Female,76+,166,259,0.0054424270472285
Female,76+,166,371,0.0057771028400055
Female,76+,167,162,0.0048215274675635
Female,76+,167,166,0.0277634648866671
Female,76+,167,169,0.0129584697829926
Female,76+,167,205,0.0065760548064322
Female,76+,169,163,0.0107192231440252
Female,76+,169,166,0.0305660233882723
Female,76+,169,182,0.0101759600665478
Female,76+,169,288,0.0115743195834753
Female,76+,171,113,0.0138875038808459
Female,76+,176,196,0.0161971198985236
Female,76+,176,354,0.0065670079340681
Female,76+,178,72,0.0272974848293041
Female,76+,178,113,0.0273970952828207
Female,76+,178,300,0.0133246018790204
Female,76+,181,11,0.005803817222601
Female,76+,181,71,0.0093499313818826
Female,76+,181,220,0.0075054204388532
Female,76+,181,305,0.0056923316796288
Female,76+,182,29,0.0138355280221152
Female,76+,182,113,0.0138778951738188
Female,76+,182,120,0.0203511018514049
Female,76+,182,124,0.0324817683925524
Female,76+,182,126,0.0222082214679345
Female,76+,182,269,0.0197348533679759
Female,76+,183,182,0.0160964923736489
Female,76+,183,199,0.0120626612809154
Female,76+,183,299,0.0116693322565883
Female,76+,183,338364,0.011446170635348
Female,76+,189,124,0.0172997017356696
Female,76+,189,167,0.0285366521530426
Female,76+,189,190,0.010071627991976
Female,76+,190,119,0.0230522659157954
Female,76+,190,189,0.0359749700082864
Female,76+,190,223,0.0188926425430434
Female,76+,190,284,0.0303598080870361
Female,76+,192,197,0.0163718374243326
Female,76+,192,223,0.0163625953848754
Female,76+,196,197,0.0080446428831556
Female,76+,196,198,0.0062547924344449
Female,76+,196,220,0.0059677850877137
Female,76+,198,124,0.0320646854761167
Female,76+,198,153,0.0172644636397033
Female,76+,198,205,0.0168620479528529
Female,76+,198,300,0.0179838877917014
Female,76+,199,71,0.0147004789249984
Female,76+,199,73,0.0093527777555617
Female,76+,199,101,0.0149834315151401
Female,76+,199,197,0.0093260833661655
Female,76+,199,282,0.0100491558732624
Female,76+,205,139,0.0486009830629961
Female,76+,208,20,0.0095304791794105
Female,76+,208,39,0.0100450242449522
Female,76+,208,132,0.0149629488490424
Female,76+,208,169,0.0304676098525136
Female,76+,208,205,0.0144608322584653
Female,76+,208,209,0.0101536203081226
Female,76+,208,218,0.0103448400442061
Female,76+,208,234,0.028660072933423
Female,76+,208,253,0.0144618768774579
Female,76+,208,266,0.0187265546283859
Female,76+,208,268,0.0161197265457965
Female,76+,208,350,0.0250631527653971
Female,76+,208,166167,0.0100809072256104
Female,76+,209,20,0.0158039110742113
Female,76+,209,39,0.016315611765822
Female,76+,209,205,0.0321996757336174
Female,76+,209,230,0.0317021412471539
Female,76+,209,303,0.0164050644821946
Female,76+,209,346,0.0168847514239881
Female,76+,212,199,0.0231716749107179
Female,76+,212,371,0.022720456560166
Female,76+,214,120,0.0219933553080471
Female,76+,214,168,0.0469369749280963
Female,76+,214,205,0.0219254952581763
Female,76+,218,73,0.0211666906961059
Female,76+,218,220,0.0319036891638099
Female,76+,218,354,0.0205114900999571
Female,76+,219,20,0.0267748202639321
Female,76+,219,135,0.0266946621888559
Female,76+,219,137,0.0276973362156343
Female,76+,219,357,0.0274880671743359
Female,76+,220,119,0.0245757102803268
Female,76+,220,268,0.0280951836898154
Female,76+,220,272,0.0260934137014298
Female,76+,222,77,0.0060839762150499
Female,76+,222,117,0.0107065022119649
Female,76+,222,219,0.0111184649633898
Female,76+,222,305,0.0061704639629005
Female,76+,222,371,0.0091537213824963
Female,76+,226,93,0.0147781289988004
Female,76+,226,222,0.0170962297516586
Female,76+,230,176,0.0286828104775071
Female,76+,230,209,0.0078974569468597
Female,76+,230,223,0.0130658744719514
Female,76+,230,360,0.0192619925068774
Female,76+,230,338364,0.0154224583593859
Female,76+,234,166,0.0313954704954919
Female,76+,234,220,0.008004530249171
Female,76+,234,282,0.0085668506562894
Female,76+,235,169,0.0360031541750155
Female,76+,239,2,0.0125099548123417
Female,76+,239,101,0.0085232845962405
Female,76+,239,153,0.0094022869158888
Female,76+,239,255,0.0164105981091892
Female,76+,253,35,0.0177988822571658
Female,76+,253,95,0.0168338266899491
Female,76+,253,150,0.0172517114151158
Female,76+,253,341,0.0179466363911485
Female,76+,255,174,0.0078644765288136
Female,76+,255,209,0.0079586189481724
Female,76+,255,239,0.0397414378869376
Female,76+,255,287,0.0228458121557409
Female,76+,255,300,0.0079552949747589
Female,76+,259,165,0.0141166536163516
Female,76+,259,168,0.0381642892478473
Female,76+,259,174,0.0142703619660163
Female,76+,266,14,0.0107811536909674
Female,76+,266,182,0.0097977965520775
Female,76+,266,223,0.0071286681940093
Female,76+,266,239,0.0233173341482348
Female,76+,266,273,0.0108991563444562
Female,76+,268,145,0.0182287956883654
Female,76+,268,291,0.0190718234599795
Female,76+,268,371,0.0175271074314676
