disease_group,disease_id,disease,outcome,income,sex,age_group,rel_year,estimate,ci_low,ci_high,p_value,n
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",81,Medium,Male,45-64,3,.1179862394928932,-.016512297,.25248477,.085546643,176
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",81,Medium,Male,45-64,4,.1419450342655182,-.033121195,.31701127,.11201909,176
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",81,Medium,Male,45-64,5,.2023345679044724,-.029637039,.43430617,.08734218,176
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",81,Medium,Male,45-64,-1,.0005298454198055,-.014082096,.015141786,.9433406,176
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",81,Medium,Male,45-64,-2,0,0,0,,176
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",81,Medium,Male,45-64,-3,.0031686106231064,-.0076358467,.013973068,.56542188,176
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",81,Medium,Male,45-64,-4,-.0119339600205421,-.023544654,-.00032326515,.043949686,176
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",81,Medium,Male,45-64,-5,0,0,0,,176
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",81,High,Male,45-64,0,-.0053127929568291,-.033263471,.022637885,.70948207,121
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",81,High,Male,45-64,1,.0175391510128975,-.04344603,.078524336,.57296515,121
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",81,High,Male,45-64,2,.0511623993515968,-.038845759,.14117056,.26523528,121
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",81,High,Male,45-64,3,.0463210940361023,-.075517751,.16815993,.45617545,121
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",81,High,Male,45-64,4,.0417521931231022,-.1237255,.20722988,.6209293,121
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",81,High,Male,45-64,5,.0912893861532211,-.12098675,.30356553,.39928532,121
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",81,High,Male,45-64,-1,-.0043306015431881,-.015544208,.0068830047,.44908839,121
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",81,High,Male,45-64,-2,0,0,0,,121
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",81,High,Male,45-64,-3,.002662304090336,-.0063916789,.011716287,.56438959,121
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",81,High,Male,45-64,-4,-.0104601690545678,-.025817601,.0048972629,.18188147,121
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",81,High,Male,45-64,-5,0,0,0,,121
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Low,Female,65-75,0,.0006510698003694,-.014167033,.015469172,.93137306,306
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Low,Female,65-75,1,-.001578098279424,-.026076125,.022919929,.89952767,306
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Low,Female,65-75,2,-.016592625528574,-.051736452,.018551202,.35476604,306
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Low,Female,65-75,3,-.0215068850666285,-.06747625,.024462478,.35914734,306
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Low,Female,65-75,4,-.024221982806921,-.085255034,.036811065,.43665233,306
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Low,Female,65-75,5,-.0709922388195992,-.13755843,-.0044260542,.036588848,306
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Low,Female,65-75,-1,-.00340695399791,-.013445244,.0066313362,.50591242,306
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Low,Female,65-75,-2,0,0,0,,306
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Low,Female,65-75,-3,-.0027644778601825,-.0064411843,.00091222877,.14056136,306
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Low,Female,65-75,-4,.0043251947499812,-.0030490642,.011699454,.25031236,306
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Low,Female,65-75,-5,0,0,0,,306
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Medium,Female,65-75,0,.0135231167078018,-.012296708,.03934294,.30463299,233
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Medium,Female,65-75,1,.0070146564394236,-.022777254,.036806569,.64444572,233
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Medium,Female,65-75,2,.0100459884852171,-.037167042,.057259019,.67664272,233
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Medium,Female,65-75,3,.0124322418123484,-.047208156,.07207264,.68285626,233
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Medium,Female,65-75,4,.0379485674202442,-.051241748,.12713888,.40431592,233
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Medium,Female,65-75,5,.0423157215118408,-.085444048,.17007549,.51622343,233
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Medium,Female,65-75,-1,-.0087842559441924,-.025947006,.0083784945,.31577927,233
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Medium,Female,65-75,-2,0,0,0,,233
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Medium,Female,65-75,-3,-.0023751824628562,-.0093857227,.0046353573,.50665754,233
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Medium,Female,65-75,-4,-.000173113818164,-.004546334,.0042001065,.93815696,233
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Medium,Female,65-75,-5,0,0,0,,233
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,High,Female,65-75,0,.0102448724210262,-.0092030698,.029692816,.30183917,245
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,High,Female,65-75,1,.0177745576947927,-.023607256,.059156373,.39986038,245
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,High,Female,65-75,2,.0470453463494778,-.021699226,.11578992,.17981464,245
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,High,Female,65-75,3,.1104296892881393,.014492483,.2063669,.024065504,245
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,High,Female,65-75,4,.1614430248737335,.029707154,.29317889,.016306126,245
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,High,Female,65-75,5,.1879593431949615,.026011141,.34990755,.022917729,245
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,High,Female,65-75,-1,.0015305478591472,-.0072966153,.010357711,.73397273,245
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,High,Female,65-75,-2,0,0,0,,245
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,High,Female,65-75,-3,-.0066199651919305,-.015203408,.0019634773,.13062379,245
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,High,Female,65-75,-4,.0034398932475597,-.0089981239,.01587791,.58777499,245
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,High,Female,65-75,-5,0,0,0,,245
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Medium,Female,76+,0,-.1313031762838364,-.33310944,.070503078,.20221937,70
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Medium,Female,76+,1,-.2387310266494751,-.55262029,.075158224,.13604186,70
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Medium,Female,76+,2,-.2000180631875992,-.64491051,.24487439,.37821424,70
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Medium,Female,76+,3,-.2440866231918335,-.81790656,.32973328,.40443423,70
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Medium,Female,76+,4,-.06699188798666,-.83750862,.70352489,.86468738,70
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Medium,Female,76+,5,-.7238197922706604,-1.5809798,.13334024,.09790393,70
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Medium,Female,76+,-1,-.0702072381973267,-.13604929,-.0043651867,.036622848,70
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Medium,Female,76+,-2,0,0,0,,70
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Medium,Female,76+,-3,.0060781608335674,-.023455873,.035612196,.68667477,70
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Medium,Female,76+,-4,-.0138552375137806,-.047276702,.019566227,.41648203,70
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Medium,Female,76+,-5,0,0,0,,70
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Low,Male,65-75,0,.0235310681164265,-.0031556811,.050217818,.083946638,268
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Low,Male,65-75,1,.0561678111553192,.0059335204,.1064021,.028414965,268
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Low,Male,65-75,2,.0629572123289108,-.0066455272,.13255996,.076251373,268
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Low,Male,65-75,3,.0718332231044769,-.021140831,.16480727,.12994294,268
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Low,Male,65-75,4,.0915072113275528,-.021459538,.20447396,.11236055,268
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Low,Male,65-75,5,.0823951065540314,-.068923719,.23371392,.28586078,268
Other disorders of the nervous system and sensory organs,157,"Hypotension, Disorders of autonomic nervous system",83,Low,Male,65-75,-1,.001771385082975,-.0053621633,.0089049339,.62646925,268
